,min_lon,max_lon,max_height,max_width,start_time,harpnum,wavelength,fits_fullpath,label
1698,-34.8842,-31.5484,95,168,2018-04-21T15:41:59Z,7253,304,/data/linn/newpipe_compressed/neg/2018.04.21_15:48:00_7h@1h_AARP7253_304.fits,0
1699,-999999.0,-999999.0,229,370,2018-04-07T15:41:59Z,7246,94,/data/linn/newpipe_compressed/neg/2018.04.07_15:48:00_7h@1h_AARP7246_94.fits,0
1700,-999999.0,-999999.0,153,199,2018-09-01T15:41:47Z,7301,1600,/data/linn/newpipe_compressed/neg/2018.09.01_15:48:00_7h@1h_AARP7301_1600.fits,0
1701,34.3595,37.9723,233,446,2018-08-25T15:41:59Z,7300,94,/data/linn/newpipe_compressed/neg/2018.08.25_15:48:00_7h@1h_AARP7300_94.fits,0
1702,-999999.0,-999999.0,133,166,2018-01-12T15:41:59Z,7228,193,/data/linn/newpipe_compressed/neg/2018.01.12_15:48:00_7h@1h_AARP7228_193.fits,0
1703,-3.93043,-0.623588,163,350,2018-09-29T15:41:59Z,7310,211,/data/linn/newpipe_compressed/neg/2018.09.29_15:48:00_7h@1h_AARP7310_211.fits,0
1704,38.3907,41.9819,253,262,2018-08-13T15:41:59Z,7293,131,/data/linn/newpipe_compressed/neg/2018.08.13_15:48:00_7h@1h_AARP7293_131.fits,0
1705,-999999.0,42.1258,111,280,2018-12-21T15:41:47Z,7327,1600,/data/linn/newpipe_compressed/neg/2018.12.21_15:48:00_7h@1h_AARP7327_1600.fits,0
1706,-7.20151,-3.74215,85,169,2017-12-21T15:41:59Z,7212,304,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7212_304.fits,0
1707,-999999.0,-999999.0,129,137,2018-09-18T15:41:59Z,7307,193,/data/linn/newpipe_compressed/neg/2018.09.18_15:48:00_7h@1h_AARP7307_193.fits,0
1708,-41.3798,-38.1528,251,265,2018-08-07T15:41:59Z,7293,94,/data/linn/newpipe_compressed/neg/2018.08.07_15:48:00_7h@1h_AARP7293_94.fits,0
1709,-999999.0,11.8623,41,83,2018-07-24T15:41:59Z,7289,94,/data/linn/newpipe_compressed/neg/2018.07.24_15:48:00_7h@1h_AARP7289_94.fits,0
1710,-999999.0,37.2873,113,197,2018-09-16T15:41:59Z,7308,211,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7308_211.fits,0
1711,-999999.0,-999999.0,77,123,2018-09-14T15:41:47Z,7306,1600,/data/linn/newpipe_compressed/neg/2018.09.14_15:48:00_7h@1h_AARP7306_1600.fits,0
1712,-999999.0,-999999.0,121,162,2018-09-18T15:41:59Z,7308,304,/data/linn/newpipe_compressed/neg/2018.09.18_15:48:00_7h@1h_AARP7308_304.fits,0
1713,-68.6692,-65.5984,333,326,2018-02-05T15:41:59Z,7237,131,/data/linn/newpipe_compressed/neg/2018.02.05_15:48:00_7h@1h_AARP7237_131.fits,0
1714,-999999.0,-1.11903,71,115,2018-09-18T15:41:59Z,7309,171,/data/linn/newpipe_compressed/neg/2018.09.18_15:48:00_7h@1h_AARP7309_171.fits,0
1715,-999999.0,-31.9591,103,222,2018-12-10T15:41:59Z,7326,304,/data/linn/newpipe_compressed/neg/2018.12.10_15:48:00_7h@1h_AARP7326_304.fits,0
1716,-28.3604,-25.0156,145,245,2018-09-04T15:41:59Z,7302,171,/data/linn/newpipe_compressed/neg/2018.09.04_15:48:00_7h@1h_AARP7302_171.fits,0
1717,18.6233,22.4776,49,121,2018-06-26T15:41:47Z,7281,1600,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7281_1600.fits,0
1718,-999999.0,-999999.0,61,125,2018-04-16T15:41:59Z,7249,304,/data/linn/newpipe_compressed/neg/2018.04.16_15:48:00_7h@1h_AARP7249_304.fits,0
1719,-999999.0,-999999.0,63,133,2018-04-14T15:41:59Z,7249,193,/data/linn/newpipe_compressed/neg/2018.04.14_15:48:00_7h@1h_AARP7249_193.fits,0
1720,-999999.0,-999999.0,59,131,2018-04-17T15:41:59Z,7250,94,/data/linn/newpipe_compressed/neg/2018.04.17_15:48:00_7h@1h_AARP7250_94.fits,0
1721,-999999.0,-999999.0,149,208,2018-01-06T15:41:59Z,7222,131,/data/linn/newpipe_compressed/neg/2018.01.06_15:48:00_7h@1h_AARP7222_131.fits,0
1722,-3.18355,0.141842,131,310,2018-08-18T15:41:59Z,7298,304,/data/linn/newpipe_compressed/neg/2018.08.18_15:48:00_7h@1h_AARP7298_304.fits,0
1723,-999999.0,26.5044,81,158,2018-10-20T15:41:59Z,7319,193,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7319_193.fits,0
1724,-46.9224,-43.0629,147,258,2018-05-07T15:41:59Z,7255,193,/data/linn/newpipe_compressed/neg/2018.05.07_15:48:00_7h@1h_AARP7255_193.fits,0
1725,-999999.0,-999999.0,67,111,2018-08-12T15:41:59Z,7297,94,/data/linn/newpipe_compressed/neg/2018.08.12_15:48:00_7h@1h_AARP7297_94.fits,0
1726,-11.9192,-8.47678,129,281,2018-02-07T15:41:47Z,7236,193,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7236_193.fits,0
1727,3.6588,6.17575,123,230,2018-10-18T15:41:59Z,7313,171,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7313_171.fits,0
1728,6.36652,9.68413,85,172,2017-12-22T15:41:47Z,7212,1600,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7212_1600.fits,0
1729,-999999.0,-999999.0,293,239,2018-06-19T15:41:59Z,7276,335,/data/linn/newpipe_compressed/neg/2018.06.19_15:48:00_7h@1h_AARP7276_335.fits,0
1730,-2.39534,0.728085,163,271,2018-11-24T15:41:59Z,7324,304,/data/linn/newpipe_compressed/neg/2018.11.24_15:48:00_7h@1h_AARP7324_304.fits,0
1731,-999999.0,-69.7666,131,166,2017-12-29T15:41:59Z,7220,211,/data/linn/newpipe_compressed/neg/2017.12.29_15:48:00_7h@1h_AARP7220_211.fits,0
1732,-999999.0,28.9606,135,147,2018-09-20T15:41:59Z,7307,335,/data/linn/newpipe_compressed/neg/2018.09.20_15:48:00_7h@1h_AARP7307_335.fits,0
1733,-999999.0,-999999.0,171,143,2018-11-20T15:41:59Z,7323,211,/data/linn/newpipe_compressed/neg/2018.11.20_15:48:00_7h@1h_AARP7323_211.fits,0
1734,-999999.0,-999999.0,49,113,2018-06-25T15:41:59Z,7281,171,/data/linn/newpipe_compressed/neg/2018.06.25_15:48:00_7h@1h_AARP7281_171.fits,0
1735,33.9682,37.4172,165,360,2018-05-11T15:41:59Z,7254,304,/data/linn/newpipe_compressed/neg/2018.05.11_15:48:00_7h@1h_AARP7254_304.fits,0
1736,11.0222,14.2208,119,253,2018-01-09T15:41:59Z,7227,211,/data/linn/newpipe_compressed/neg/2018.01.09_15:48:00_7h@1h_AARP7227_211.fits,0
1737,-999999.0,53.6376,309,332,2018-06-30T15:41:59Z,7277,335,/data/linn/newpipe_compressed/neg/2018.06.30_15:48:00_7h@1h_AARP7277_335.fits,0
1738,-999999.0,-6.43459,83,125,2017-12-21T15:41:59Z,7213,193,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7213_193.fits,0
1739,2.76608,6.0151,219,457,2018-06-22T15:41:47Z,7275,1600,/data/linn/newpipe_compressed/neg/2018.06.22_15:48:00_7h@1h_AARP7275_1600.fits,0
1740,27.2544,30.8808,109,303,2018-12-20T15:41:59Z,7327,131,/data/linn/newpipe_compressed/neg/2018.12.20_15:48:00_7h@1h_AARP7327_131.fits,0
1741,-48.2888,-44.8755,325,490,2018-04-21T15:41:59Z,7251,211,/data/linn/newpipe_compressed/neg/2018.04.21_15:48:00_7h@1h_AARP7251_211.fits,0
1742,-6.22649,-2.85633,331,528,2018-05-13T15:41:59Z,7256,335,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7256_335.fits,0
1743,70.5445,74.4324,107,142,2018-04-20T15:41:59Z,7252,131,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7252_131.fits,0
1744,-999999.0,-86.1875,287,197,2018-06-11T15:41:59Z,7269,171,/data/linn/newpipe_compressed/neg/2018.06.11_15:48:00_7h@1h_AARP7269_171.fits,0
1745,-15.1419,-11.828,241,290,2018-08-09T15:41:59Z,7293,94,/data/linn/newpipe_compressed/neg/2018.08.09_15:48:00_7h@1h_AARP7293_94.fits,0
1746,25.5252,29.1915,471,685,2018-07-16T15:41:59Z,7283,171,/data/linn/newpipe_compressed/neg/2018.07.16_15:48:00_7h@1h_AARP7283_171.fits,0
1747,-999999.0,-999999.0,137,146,2018-09-15T15:41:59Z,7307,211,/data/linn/newpipe_compressed/neg/2018.09.15_15:48:00_7h@1h_AARP7307_211.fits,0
1748,-999999.0,-999999.0,133,231,2018-10-20T15:41:59Z,7313,171,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7313_171.fits,0
1749,-999999.0,-999999.0,153,287,2018-08-21T15:41:59Z,7298,94,/data/linn/newpipe_compressed/neg/2018.08.21_15:48:00_7h@1h_AARP7298_94.fits,0
1750,48.9553,52.3618,327,481,2018-02-14T15:41:47Z,7237,1600,/data/linn/newpipe_compressed/neg/2018.02.14_15:48:00_7h@1h_AARP7237_1600.fits,0
1751,-999999.0,-999999.0,145,248,2018-05-14T15:41:59Z,7255,304,/data/linn/newpipe_compressed/neg/2018.05.14_15:48:00_7h@1h_AARP7255_304.fits,0
1752,-999999.0,-999999.0,137,210,2018-07-17T15:41:59Z,7287,193,/data/linn/newpipe_compressed/neg/2018.07.17_15:48:00_7h@1h_AARP7287_193.fits,0
1753,-999999.0,-999999.0,67,118,2018-12-29T15:41:47Z,7329,1600,/data/linn/newpipe_compressed/neg/2018.12.29_15:48:00_7h@1h_AARP7329_1600.fits,0
1754,54.5741,57.6992,139,230,2018-03-18T15:41:59Z,7245,304,/data/linn/newpipe_compressed/neg/2018.03.18_15:48:00_7h@1h_AARP7245_304.fits,0
1755,-16.501,-13.0683,231,298,2018-01-16T15:41:59Z,7229,335,/data/linn/newpipe_compressed/neg/2018.01.16_15:48:00_7h@1h_AARP7229_335.fits,0
1756,-999999.0,-999999.0,153,199,2018-09-01T15:41:59Z,7301,193,/data/linn/newpipe_compressed/neg/2018.09.01_15:48:00_7h@1h_AARP7301_193.fits,0
1757,-999999.0,39.3631,137,195,2018-10-20T15:41:59Z,7316,193,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7316_193.fits,0
1758,-34.8842,-31.5484,95,168,2018-04-21T15:41:59Z,7253,335,/data/linn/newpipe_compressed/neg/2018.04.21_15:48:00_7h@1h_AARP7253_335.fits,0
1759,1.81971,5.39237,143,187,2018-06-07T15:41:59Z,7267,171,/data/linn/newpipe_compressed/neg/2018.06.07_15:48:00_7h@1h_AARP7267_171.fits,0
1760,8.33534,11.6937,179,305,2018-02-26T15:41:59Z,7240,304,/data/linn/newpipe_compressed/neg/2018.02.26_15:48:00_7h@1h_AARP7240_304.fits,0
1761,-6.22649,-2.85633,331,528,2018-05-13T15:41:47Z,7256,193,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7256_193.fits,0
1762,-46.3753,-42.8648,129,220,2017-12-31T15:41:59Z,7220,304,/data/linn/newpipe_compressed/neg/2017.12.31_15:48:00_7h@1h_AARP7220_304.fits,0
1763,-999999.0,23.1406,185,461,2018-12-04T15:41:59Z,7325,131,/data/linn/newpipe_compressed/neg/2018.12.04_15:48:00_7h@1h_AARP7325_131.fits,0
1764,-999999.0,-999999.0,105,170,2018-04-19T15:41:59Z,7252,94,/data/linn/newpipe_compressed/neg/2018.04.19_15:48:00_7h@1h_AARP7252_94.fits,0
1765,-999999.0,-999999.0,155,202,2018-09-10T15:41:59Z,7302,131,/data/linn/newpipe_compressed/neg/2018.09.10_15:48:00_7h@1h_AARP7302_131.fits,0
1766,-61.731,-58.4318,333,383,2018-04-20T15:41:59Z,7251,304,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7251_304.fits,0
1767,-0.05713,3.19205,454,719,2018-07-14T15:41:59Z,7283,94,/data/linn/newpipe_compressed/neg/2018.07.14_15:48:00_7h@1h_AARP7283_94.fits,0
1768,10.8478,14.1704,231,298,2018-01-18T15:41:59Z,7229,94,/data/linn/newpipe_compressed/neg/2018.01.18_15:48:00_7h@1h_AARP7229_94.fits,0
1769,-999999.0,26.5044,81,158,2018-10-20T15:41:59Z,7319,94,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7319_94.fits,0
1770,22.0469,25.4314,187,300,2018-02-27T15:41:59Z,7240,304,/data/linn/newpipe_compressed/neg/2018.02.27_15:48:00_7h@1h_AARP7240_304.fits,0
1771,-999999.0,-999999.0,239,138,2018-07-28T15:41:59Z,7290,211,/data/linn/newpipe_compressed/neg/2018.07.28_15:48:00_7h@1h_AARP7290_211.fits,0
1772,2.12014,5.46041,299,374,2018-06-26T15:41:59Z,7277,304,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7277_304.fits,0
1773,-999999.0,56.0713,249,326,2018-08-08T15:41:59Z,7290,211,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7290_211.fits,0
1774,-999999.0,-999999.0,107,128,2018-08-11T15:41:59Z,7296,94,/data/linn/newpipe_compressed/neg/2018.08.11_15:48:00_7h@1h_AARP7296_94.fits,0
1775,-30.8321,-27.6816,161,344,2018-05-24T15:41:59Z,7260,131,/data/linn/newpipe_compressed/neg/2018.05.24_15:48:00_7h@1h_AARP7260_131.fits,0
1776,-29.346,-25.9307,173,296,2018-04-14T15:41:59Z,7248,171,/data/linn/newpipe_compressed/neg/2018.04.14_15:48:00_7h@1h_AARP7248_171.fits,0
1777,-999999.0,-86.1875,287,197,2018-06-11T15:41:59Z,7269,304,/data/linn/newpipe_compressed/neg/2018.06.11_15:48:00_7h@1h_AARP7269_304.fits,0
1778,-999999.0,5.22781,39,79,2018-03-15T15:41:59Z,7244,193,/data/linn/newpipe_compressed/neg/2018.03.15_15:48:00_7h@1h_AARP7244_193.fits,0
1779,-0.722005,2.5118,135,219,2018-09-05T15:41:59Z,7301,335,/data/linn/newpipe_compressed/neg/2018.09.05_15:48:00_7h@1h_AARP7301_335.fits,0
1780,-999999.0,-999999.0,129,264,2018-03-16T15:41:59Z,7245,171,/data/linn/newpipe_compressed/neg/2018.03.16_15:48:00_7h@1h_AARP7245_171.fits,0
1781,-999999.0,-999999.0,57,119,2018-05-26T15:41:47Z,7265,1600,/data/linn/newpipe_compressed/neg/2018.05.26_15:48:00_7h@1h_AARP7265_1600.fits,0
1782,38.1182,41.2588,481,625,2018-07-17T15:41:47Z,7283,1600,/data/linn/newpipe_compressed/neg/2018.07.17_15:48:00_7h@1h_AARP7283_1600.fits,0
1783,15.2553,18.5974,133,147,2018-09-19T15:41:59Z,7307,193,/data/linn/newpipe_compressed/neg/2018.09.19_15:48:00_7h@1h_AARP7307_193.fits,0
1784,-999999.0,86.0106,293,139,2018-06-24T15:41:59Z,7269,171,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7269_171.fits,0
1785,-999999.0,19.7446,127,238,2018-10-19T15:41:59Z,7313,171,/data/linn/newpipe_compressed/neg/2018.10.19_15:48:00_7h@1h_AARP7313_171.fits,0
1786,3.95317,7.26821,211,451,2018-08-23T15:41:59Z,7299,94,/data/linn/newpipe_compressed/neg/2018.08.23_15:48:00_7h@1h_AARP7299_94.fits,0
1787,23.1784,26.6043,177,349,2018-10-01T15:41:59Z,7310,211,/data/linn/newpipe_compressed/neg/2018.10.01_15:48:00_7h@1h_AARP7310_211.fits,0
1788,-999999.0,16.4298,45,102,2018-01-21T15:41:59Z,7232,131,/data/linn/newpipe_compressed/neg/2018.01.21_15:48:00_7h@1h_AARP7232_131.fits,0
1789,-11.9192,-8.47678,129,281,2018-02-07T15:41:59Z,7236,131,/data/linn/newpipe_compressed/neg/2018.02.07_15:48:00_7h@1h_AARP7236_131.fits,0
1790,8.19866,11.3569,137,249,2018-01-02T15:41:59Z,7222,193,/data/linn/newpipe_compressed/neg/2018.01.02_15:48:00_7h@1h_AARP7222_193.fits,0
1791,-999999.0,-999999.0,97,162,2018-04-20T15:41:59Z,7253,193,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7253_193.fits,0
1792,-6.22649,-2.85633,331,528,2018-05-13T15:41:59Z,7256,131,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7256_131.fits,0
1793,35.0766,38.734,283,344,2018-08-12T15:41:59Z,7292,304,/data/linn/newpipe_compressed/neg/2018.08.12_15:48:00_7h@1h_AARP7292_304.fits,0
1794,-999999.0,-999999.0,327,277,2018-04-30T15:41:59Z,7251,131,/data/linn/newpipe_compressed/neg/2018.04.30_15:48:00_7h@1h_AARP7251_131.fits,0
1795,40.6529,43.8514,143,200,2018-06-10T15:41:59Z,7267,335,/data/linn/newpipe_compressed/neg/2018.06.10_15:48:00_7h@1h_AARP7267_335.fits,0
1796,-11.5611,-8.11505,299,382,2018-06-25T15:41:59Z,7277,335,/data/linn/newpipe_compressed/neg/2018.06.25_15:48:00_7h@1h_AARP7277_335.fits,0
1797,31.5138,34.7949,431,682,2018-06-01T15:41:59Z,7262,211,/data/linn/newpipe_compressed/neg/2018.06.01_15:48:00_7h@1h_AARP7262_211.fits,0
1798,-999999.0,-999999.0,105,182,2018-05-25T15:41:59Z,7259,211,/data/linn/newpipe_compressed/neg/2018.05.25_15:48:00_7h@1h_AARP7259_211.fits,0
1799,-4.64865,-1.05902,89,127,2018-09-05T15:41:59Z,7303,171,/data/linn/newpipe_compressed/neg/2018.09.05_15:48:00_7h@1h_AARP7303_171.fits,0
1800,-25.6292,-21.9,175,281,2018-02-01T15:41:59Z,7235,211,/data/linn/newpipe_compressed/neg/2018.02.01_15:48:00_7h@1h_AARP7235_211.fits,0
1801,-31.5379,-28.3528,95,138,2018-09-03T15:41:59Z,7303,211,/data/linn/newpipe_compressed/neg/2018.09.03_15:48:00_7h@1h_AARP7303_211.fits,0
1802,-999999.0,31.3757,133,285,2018-09-15T15:41:59Z,7305,211,/data/linn/newpipe_compressed/neg/2018.09.15_15:48:00_7h@1h_AARP7305_211.fits,0
1803,-999999.0,-999999.0,149,225,2018-05-06T15:41:59Z,7255,335,/data/linn/newpipe_compressed/neg/2018.05.06_15:48:00_7h@1h_AARP7255_335.fits,0
1804,-28.9831,-26.0293,485,251,2018-04-02T15:41:59Z,7246,304,/data/linn/newpipe_compressed/neg/2018.04.02_15:48:00_7h@1h_AARP7246_304.fits,0
1805,21.8868,25.3286,336,606,2018-02-12T15:41:59Z,7237,335,/data/linn/newpipe_compressed/neg/2018.02.12_15:48:00_7h@1h_AARP7237_335.fits,0
1806,48.9553,52.3618,327,481,2018-02-14T15:41:59Z,7237,335,/data/linn/newpipe_compressed/neg/2018.02.14_15:48:00_7h@1h_AARP7237_335.fits,0
1807,-999999.0,-999999.0,57,103,2018-10-09T15:41:59Z,7311,94,/data/linn/newpipe_compressed/neg/2018.10.09_15:48:00_7h@1h_AARP7311_94.fits,0
1808,-999999.0,58.097,313,331,2018-05-18T15:41:59Z,7256,94,/data/linn/newpipe_compressed/neg/2018.05.18_15:48:00_7h@1h_AARP7256_94.fits,0
1809,-20.2139,-17.0227,125,231,2018-01-02T15:41:59Z,7220,171,/data/linn/newpipe_compressed/neg/2018.01.02_15:48:00_7h@1h_AARP7220_171.fits,0
1810,46.8302,50.2928,185,367,2018-12-06T15:41:59Z,7325,131,/data/linn/newpipe_compressed/neg/2018.12.06_15:48:00_7h@1h_AARP7325_131.fits,0
1811,44.0295,47.2395,245,371,2018-08-26T15:41:47Z,7299,1600,/data/linn/newpipe_compressed/neg/2018.08.26_15:48:00_7h@1h_AARP7299_1600.fits,0
1812,-999999.0,-19.3704,91,170,2018-04-22T15:41:59Z,7253,171,/data/linn/newpipe_compressed/neg/2018.04.22_15:48:00_7h@1h_AARP7253_171.fits,0
1813,62.6585,65.7998,251,308,2018-08-27T15:41:59Z,7300,211,/data/linn/newpipe_compressed/neg/2018.08.27_15:48:00_7h@1h_AARP7300_211.fits,0
1814,-999999.0,-999999.0,103,197,2018-05-20T15:41:59Z,7259,211,/data/linn/newpipe_compressed/neg/2018.05.20_15:48:00_7h@1h_AARP7259_211.fits,0
1815,-999999.0,-999999.0,259,223,2018-08-28T15:41:59Z,7299,131,/data/linn/newpipe_compressed/neg/2018.08.28_15:48:00_7h@1h_AARP7299_131.fits,0
1816,-999999.0,-41.1826,75,129,2018-09-15T15:41:59Z,7306,171,/data/linn/newpipe_compressed/neg/2018.09.15_15:48:00_7h@1h_AARP7306_171.fits,0
1817,-999999.0,-999999.0,169,252,2018-05-13T15:41:59Z,7254,171,/data/linn/newpipe_compressed/neg/2018.05.13_15:48:00_7h@1h_AARP7254_171.fits,0
1818,-999999.0,-999999.0,327,277,2018-04-30T15:41:59Z,7251,94,/data/linn/newpipe_compressed/neg/2018.04.30_15:48:00_7h@1h_AARP7251_94.fits,0
1819,-33.0852,-29.6698,309,497,2018-05-11T15:41:59Z,7256,304,/data/linn/newpipe_compressed/neg/2018.05.11_15:48:00_7h@1h_AARP7256_304.fits,0
1820,62.7014,66.1312,337,370,2018-02-15T15:41:59Z,7237,94,/data/linn/newpipe_compressed/neg/2018.02.15_15:48:00_7h@1h_AARP7237_94.fits,0
1821,-26.3913,-23.0918,145,229,2018-09-03T15:41:47Z,7301,1600,/data/linn/newpipe_compressed/neg/2018.09.03_15:48:00_7h@1h_AARP7301_1600.fits,0
1822,12.9286,16.3203,461,715,2018-07-15T15:41:59Z,7283,94,/data/linn/newpipe_compressed/neg/2018.07.15_15:48:00_7h@1h_AARP7283_94.fits,0
1823,-42.5257,-39.1938,177,280,2018-04-13T15:41:47Z,7248,1600,/data/linn/newpipe_compressed/neg/2018.04.13_15:48:00_7h@1h_AARP7248_1600.fits,0
1824,-59.2862,-55.9216,319,361,2018-05-09T15:41:59Z,7256,211,/data/linn/newpipe_compressed/neg/2018.05.09_15:48:00_7h@1h_AARP7256_211.fits,0
1825,15.0875,18.2302,143,198,2018-06-08T15:41:59Z,7267,171,/data/linn/newpipe_compressed/neg/2018.06.08_15:48:00_7h@1h_AARP7267_171.fits,0
1826,-3.93043,-0.623588,163,350,2018-09-29T15:41:47Z,7310,1600,/data/linn/newpipe_compressed/neg/2018.09.29_15:48:00_7h@1h_AARP7310_1600.fits,0
1827,-61.021,-57.1853,131,197,2017-12-30T15:41:59Z,7220,304,/data/linn/newpipe_compressed/neg/2017.12.30_15:48:00_7h@1h_AARP7220_304.fits,0
1828,78.3982,82.2493,341,242,2018-02-16T15:41:59Z,7237,94,/data/linn/newpipe_compressed/neg/2018.02.16_15:48:00_7h@1h_AARP7237_94.fits,0
1829,-999999.0,-999999.0,241,254,2018-01-13T15:41:59Z,7229,94,/data/linn/newpipe_compressed/neg/2018.01.13_15:48:00_7h@1h_AARP7229_94.fits,0
1830,10.9313,14.4541,193,252,2018-03-10T15:41:59Z,7241,304,/data/linn/newpipe_compressed/neg/2018.03.10_15:48:00_7h@1h_AARP7241_304.fits,0
1831,-999999.0,-999999.0,143,201,2018-06-04T15:41:59Z,7267,193,/data/linn/newpipe_compressed/neg/2018.06.04_15:48:00_7h@1h_AARP7267_193.fits,0
1832,-60.7802,-57.2501,427,537,2018-05-25T15:41:59Z,7262,304,/data/linn/newpipe_compressed/neg/2018.05.25_15:48:00_7h@1h_AARP7262_304.fits,0
1833,10.0214,13.2379,129,198,2018-10-18T15:41:47Z,7316,1600,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7316_1600.fits,0
1834,17.5353,20.7836,225,444,2018-08-24T15:41:59Z,7299,171,/data/linn/newpipe_compressed/neg/2018.08.24_15:48:00_7h@1h_AARP7299_171.fits,0
1835,-999999.0,-999999.0,485,241,2018-07-08T15:41:59Z,7283,193,/data/linn/newpipe_compressed/neg/2018.07.08_15:48:00_7h@1h_AARP7283_193.fits,0
1836,-999999.0,11.8623,41,83,2018-07-24T15:41:59Z,7289,131,/data/linn/newpipe_compressed/neg/2018.07.24_15:48:00_7h@1h_AARP7289_131.fits,0
1837,-28.3464,-25.0772,247,285,2018-08-08T15:41:59Z,7293,94,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7293_94.fits,0
1838,-999999.0,-15.4366,81,145,2018-07-21T15:41:59Z,7288,211,/data/linn/newpipe_compressed/neg/2018.07.21_15:48:00_7h@1h_AARP7288_211.fits,0
1839,-33.8496,-30.6913,323,690,2018-06-15T15:41:59Z,7269,211,/data/linn/newpipe_compressed/neg/2018.06.15_15:48:00_7h@1h_AARP7269_211.fits,0
1840,-999999.0,-999999.0,137,210,2018-07-17T15:41:47Z,7287,1600,/data/linn/newpipe_compressed/neg/2018.07.17_15:48:00_7h@1h_AARP7287_1600.fits,0
1841,-999999.0,-999999.0,77,123,2018-09-14T15:41:59Z,7306,171,/data/linn/newpipe_compressed/neg/2018.09.14_15:48:00_7h@1h_AARP7306_171.fits,0
1842,-999999.0,-999999.0,211,281,2018-03-13T15:41:59Z,7242,171,/data/linn/newpipe_compressed/neg/2018.03.13_15:48:00_7h@1h_AARP7242_171.fits,0
1843,30.9308,34.518,341,579,2018-04-27T15:41:59Z,7251,171,/data/linn/newpipe_compressed/neg/2018.04.27_15:48:00_7h@1h_AARP7251_171.fits,0
1844,-999999.0,-999999.0,133,231,2018-10-20T15:41:59Z,7313,335,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7313_335.fits,0
1845,37.1838,40.4162,239,288,2018-01-20T15:41:59Z,7229,304,/data/linn/newpipe_compressed/neg/2018.01.20_15:48:00_7h@1h_AARP7229_304.fits,0
1846,-10.9337,-6.57779,125,236,2018-10-17T15:41:47Z,7313,1600,/data/linn/newpipe_compressed/neg/2018.10.17_15:48:00_7h@1h_AARP7313_1600.fits,0
1847,10.0214,13.2379,129,198,2018-10-18T15:41:59Z,7316,335,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7316_335.fits,0
1848,9.31383,12.6359,127,246,2018-07-22T15:41:59Z,7287,193,/data/linn/newpipe_compressed/neg/2018.07.22_15:48:00_7h@1h_AARP7287_193.fits,0
1849,24.5365,27.7009,165,345,2018-11-16T15:41:59Z,7323,335,/data/linn/newpipe_compressed/neg/2018.11.16_15:48:00_7h@1h_AARP7323_335.fits,0
1850,30.0416,33.2764,279,576,2017-12-26T15:41:59Z,7211,211,/data/linn/newpipe_compressed/neg/2017.12.26_15:48:00_7h@1h_AARP7211_211.fits,0
1851,11.6207,14.9921,161,358,2018-11-15T15:41:47Z,7323,1600,/data/linn/newpipe_compressed/neg/2018.11.15_15:48:00_7h@1h_AARP7323_1600.fits,0
1852,-999999.0,27.0626,155,272,2018-11-14T15:41:59Z,7322,131,/data/linn/newpipe_compressed/neg/2018.11.14_15:48:00_7h@1h_AARP7322_131.fits,0
1853,-999999.0,-999999.0,205,493,2018-08-22T15:41:47Z,7300,1600,/data/linn/newpipe_compressed/neg/2018.08.22_15:48:00_7h@1h_AARP7300_1600.fits,0
1854,31.4847,34.6698,59,126,2018-05-18T15:41:47Z,7258,1600,/data/linn/newpipe_compressed/neg/2018.05.18_15:48:00_7h@1h_AARP7258_1600.fits,0
